100030__nfrae__beef-mow1.wav;0,-0,0446131380566872,0,0,0,0,0,0,0,0,0,0,0,-0,118893162298802,0,0,0,0,0,0,0,0,0,0,0,-0,109072324718722,0,0,0,0,0,0,0,0,0,0,0,-0,118563109726731,0,0,0,0,0,0,0,0,0,0,0,-0,103290390666587,0,0,0,0,0,0,0,0,0,0,0,-0,117410905833346,0,0,0,0,0,0,0,0,0,0,0,-0,13423869468475,0,0,0,0,0,0,0,0,0,0,0,-0,119753158262968,0,0,0,0,0,0,0,0,0,0,0,-0,114023212243512,0,0,0,0,0,0,0,0,0,0,0,-0,12344848477011,0,0,0,0,0,0,0,0,0,0,0,-0,114035815207846,0,0,0,0,0,0,0,0,0,0,0,-0,114958812154441,0,0,0,0,0,0,0,0,0,0,0,-0,116154389546287,0,0,0,0,0,0,0,0,0,0,0,-0,117681306291607,0,0,0,0,0,0,0,0,0,0,0,-0,11843893043534,0,0,0,0,0,0,0,0,0,0,0,-0,117772372980002,0,0,0,0,0,0,0,0,0,0,0,-0,119023119927387,0,0,0,0,0,0,0,0,0,0,0,-0,110569576825608,0,0,0,0,0,0,0,0,0,0,0,-0,119282020397332,0,0,0,0,0,0,0,0,0,0,0,-0,11705924662692,0,0,0,0,0,0,0,0,0,0,0,-0,115781453775963,0,0,0,0,0,0,0,0,0,0,0,-0,122346700117071,0,0,0,0,0,0,0,0,0,0,0,-0,117117629271004,0,0,0,0,0,0,0,0,0,0,0,-0,110882314249582,0,0,0,0,0,0,0,0,0,0,0,-0,112979370559926,0,0,0,0,0,0,0,0,0,0,0,-0,126214601737845,0,0,0,0,0,0,0,0,0,0,0,-0,123122266138408,0,0,0,0,0,0,0,0,0,0,0,-0,113647183984798,0,0,0,0,0,0,0,0,0,0,0,-0,116467466319551,0,0,0,0,0,0,0,0,0,0,0,-0,116075731866875,0,0,0,0,0,0,0,0,0,0,0,-0,119846146931098,0,0,0,0,0,0,0,0,0,0,0,-0,119153373741823,0,0,0,0,0,0,0,0,0,0,0,-0,112480454179532,0,0,0,0,0,0,0,0,0,0,0,-0,121745005367385,0,0,0,0,0,0,0,0,0,0,0,-0,116205630128962,0,0,0,0,0,0,0,0,0,0,0,-0,116955315795776,0,0,0,0,0,0,0,0,0,0,0,-0,12494778325466,0,0,0,0,0,0,0,0,0,0,0,-0,116334388280308,0,0,0,0,0,0,0,0,0,0,0,-0,116948053570902,0,0,0,0,0,0,0,0,0,0,0,-0,120195864651677,0,0,0,0,0,0,0,0,0,0,0,-0,113440985109642,0,0,0,0,0,0,0,0,0,0,0,-0,118402579406212,0,0,0,0,0,0,0,0,0,0,0,-0,116855319655434,0,0,0,0,0,0,0,0,0,0,0,-0,121216172495052,0,0,0,0,0,0,0,0,0,0,0,-0,118002973026956,0,0,0,0,0,0,0,0,0,0,0,-0,117435896543054,0,0,0,0,0,0,0,0,0,0,0,-0,11812049920051,0,0,0,0,0,0,0,0,0,0,0,-0,118209122455157,0,0,0,0,0,0,0,0,0,0,0,-0,12126114715733,0,0,0,0,0,0,0,0,0,0,0,-0,116711244175097,0,0,0,0,0,0,0,0,0,0,0,-0,117659640381066,0,0,0,0,0,0,0,0,0,0,0,-0,117161747530136,0,0,0,0,0,0,0,0,0,0,0,-0,119361149731643,0,0,0,0,0,0,0,0,0,0,0,-0,120438515691102,0,0,0,0,0,0,0,0,0,0,0,-0,112769096993037,0,0,0,0,0,0,0,0,0,0,0,-0,115445278637139,0,0,0,0,0,0,0,0,0,0,0,-0,118829613397504,0,0,0,0,0,0,0,0,0,0,0,-0,121451966644406,0,0,0,0,0,0,0,0,0,0,0,-0,113138004801881,0,0,0,0,0,0,0,0,0,0,0,-0,118545490435069,0,0,0,0,0,0,0,0,0,0,0,-0,123091028220015,0,0,0,0,0,0,0,0,0,0,0,-0,108340210794328,0,0,0,0,0,0,0,0,0,0,0,-0,117463252008904,0,0,0,0,0,0,0,0,0,0,0,-0,115853507365825,0,0,0,0,0,0,0,0,0,0,0,-0,113128994144045,0,0,0,0,0,0,0,0,0,0,0,-0,114974668049746,0,0,0,0,0,0,0,0,0,0,0,-0,129942700147885,0,0,0,0,0,0,0,0,0,0,0,-0,109689986411694,0,0,0,0,0,0,0,0,0,0,0,-0,123385808100524,0,0,0,0,0,0,0,0,0,0,0,-0,118288128910197,0,0,0,0,0,0,0,0,0,0,0,-0,112388956163643,0,0,0,0,0,0,0,0,0,0,0,-0,116482714636637,0,0,0,0,0,0,0,0,0,0,0,-0,120925831106873,0,0,0,0,0,0,0,0,0,0,0,-0,120471327677267,0,0,0,0,0,0,0,0,0,0,0,-0,116029535954215,0,0,0,0,0,0,0,0,0,0,0,-0,121498537674472,0,0,0,0,0,0,0,0,0,0,0,-0,0941185723637452,0,0,0,0,0,0,0,0,0,0,0,-0,128476438628686,0,0,0,0,0,0,0,0,0,0,0,-0,0863178390759467,0,0,0,0,0,0,0,0,0,0,0,-0,11140822114379,0,0,0,0,0,0,0,0,0,0,0,-0,14496825271572,0,0,0,0,0,0,0,0,0,0,0,-0,089520260169016,0,0,0,0,0,0,0,0,0,0,0,-0,0986089666310279,0,0,0,0,0,0,0,0,0,0,0,-0,0872498103616354,0,0,0,0,0,0,0,0,0,0,0,-0,18279861383268,0,0,0,0,0,0,0,0,0,0
110010__tuberatanka__cat-meow-ii.wav;0,-0,0282327203911504,0,0,0,0,0,0,0,0,0,0,0,-0,161527026327772,0,0,0,0,0,0,0,0,0,0,0,-0,128675161497267,0,0,0,0,0,0,0,0,0,0,0,-0,0626709964562324,0,0,0,0,0,0,0,0,0,0,0,-0,175250110297971,0,0,0,0,0,0,0,0,0,0,0,-0,122731837952853,0,0,0,0,0,0,0,0,0,0,0,-0,133332185577696,0,0,0,0,0,0,0,0,0,0,0,-0,0717523537726611,0,0,0,0,0,0,0,0,0,0,0,-0,0981704353979448,0,0,0,0,0,0,0,0,0,0,0,-0,134110502604661,0,0,0,0,0,0,0,0,0,0,0,-0,154425075847682,0,0,0,0,0,0,0,0,0,0,0,-0,0895967348549503,0,0,0,0,0,0,0,0,0,0,0,-0,158299248444094,0,0,0,0,0,0,0,0,0,0,0,-0,0345667930155409,0,0,0,0,0,0,0,0,0,0,0,-0,0300307641090182,0,0,0,0,0,0,0,0,0,0,0,-0,0731245688251584,0,0,0,0,0,0,0,0,0,0,0,-0,11385058766957,0,0,0,0,0,0,0,0,0,0,0,-0,123979401206564,0,0,0,0,0,0,0,0,0,0,0,-0,113655604168006,0,0,0,0,0,0,0,0,0,0,0,-0,108086349259892,0,0,0,0,0,0,0,0,0,0,0,-0,119500415791587,0,0,0,0,0,0,0,0,0,0,0,-0,11761079920302,0,0,0,0,0,0,0,0,0,0,0,-0,120327450762647,0,0,0,0,0,0,0,0,0,0,0,-0,117047204970199,0,0,0,0,0,0,0,0,0,0,0,-0,125608069659691,0,0,0,0,0,0,0,0,0,0,0,-0,108611814333945,0,0,0,0,0,0,0,0,0,0,0,-0,125110285670268,0,0,0,0,0,0,0,0,0,0,0,-0,113212984056711,0,0,0,0,0,0,0,0,0,0,0,-0,130666416628051,0,0,0,0,0,0,0,0,0,0,0,-0,113001138493731,0,0,0,0,0,0,0,0,0,0,0,-0,133479247901809,0,0,0,0,0,0,0,0,0,0,0,-0,1116821993212,0,0,0,0,0,0,0,0,0,0,0,-0,120370797851759,0,0,0,0,0,0,0,0,0,0,0,-0,120575104640949,0,0,0,0,0,0,0,0,0,0,0,-0,119924347463004,0,0,0,0,0,0,0,0,0,0,0,-0,115373974526633,0,0,0,0,0,0,0,0,0,0,0,-0,115799161969503,0,0,0,0,0,0,0,0,0,0,0,-0,120524588327466,0,0,0,0,0,0,0,0,0,0,0,-0,116202569640808,0,0,0,0,0,0,0,0,0,0,0,-0,119960465669056,0,0,0,0,0,0,0,0,0,0,0,-0,114835407540607,0,0,0,0,0,0,0,0,0,0,0,-0,121412754456599,0,0,0,0,0,0,0,0,0,0,0,-0,128242318601452,0,0,0,0,0,0,0,0,0,0,0,-0,115365505139466,0,0,0,0,0,0,0,0,0,0,0,-0,120212665638481,0,0,0,0,0,0,0,0,0,0,0,-0,114795711715814,0,0,0,0,0,0,0,0,0,0,0,-0,109843856573792,0,0,0,0,0,0,0,0,0,0,0,-0,112053271465041,0,0,0,0,0,0,0,0,0,0,0,-0,119878077333945,0,0,0,0,0,0,0,0,0,0,0,-0,119584922251751,0,0,0,0,0,0,0,0,0,0,0,-0,118511005025425,0,0,0,0,0,0,0,0,0,0,0,-0,119487746788106,0,0,0,0,0,0,0,0,0,0,0,-0,119139310204773,0,0,0,0,0,0,0,0,0,0,0,-0,113308491492503,0,0,0,0,0,0,0,0,0,0,0,-0,118979702570759,0,0,0,0,0,0,0,0,0,0,0,-0,120855685904731,0,0,0,0,0,0,0,0,0,0,0,-0,114488674456586,0,0,0,0,0,0,0,0,0,0,0,-0,118610879445849,0,0,0,0,0,0,0,0,0,0,0,-0,122057708550784,0,0,0,0,0,0,0,0,0,0,0,-0,114436279930393,0,0,0,0,0,0,0,0,0,0,0,-0,109674070700944,0,0,0,0,0,0,0,0,0,0,0,-0,128184700652746,0,0,0,0,0,0,0,0,0,0,0,-0,0817367821357116,0,0,0,0,0,0,0,0,0,0,0,-0,183343624699333,0,0,0,0,0,0,0,0,0,0,0,-0,117379776703122,0,0,0,0,0,0,0,0,0,0,0,-0,096453409416529,0,0,0,0,0,0,0,0,0,0,0,-0,124921967509545,0,0,0,0,0,0,0,0,0,0,0,-0,117361924203785,0,0,0,0,0,0,0,0,0,0,0,-0,107521333423732,0,0,0,0,0,0,0,0,0,0,0,-0,119551433241816,0,0,0,0,0,0,0,0,0,0,0,-0,103563935567894,0,0,0,0,0,0,0,0,0,0,0,-0,0850409503277363,0,0,0,0,0,0,0,0,0,0,0,-0,147866646272066,0,0,0,0,0,0,0,0,0,0,0,-0,0565147931708302,0,0,0,0,0,0,0,0,0,0,0,-0,195752664444067,0,0,0,0,0,0,0,0,0,0,0,-0,133440219416179,0,0,0,0,0,0,0,0,0,0,0,-0,151039850856163,0,0,0,0,0,0,0,0,0,0,0,-0,104405651442099,0,0,0,0,0,0,0,0,0,0,0,-0,101092127434835,0,0,0,0,0,0,0,0,0,0,0,-0,0979898673588042,0,0,0,0,0,0,0,0,0,0,0,-0,103386392601194,0,0,0,0,0,0,0,0,0,0,0,-0,0521030126556521,0,0,0,0,0,0,0,0,0,0,0,-0,115009883758799,0,0,0,0,0,0,0,0,0,0
110388__soundscalpel-com__animals-cat-meow-001.wav;0,0,178244522712767,0,0,0,0,0,0,0,0,0,0,0,0,05005192969137,0,0,0,0,0,0,0,0,0,0,0,-0,0448654878258029,0,0,0,0,0,0,0,0,0,0,0,-0,153298137024005,0,0,0,0,0,0,0,0,0,0,0,-0,106707256808005,0,0,0,0,0,0,0,0,0,0,0,-0,0455048672352514,0,0,0,0,0,0,0,0,0,0,0,-0,162965318447255,0,0,0,0,0,0,0,0,0,0,0,-0,104669669190599,0,0,0,0,0,0,0,0,0,0,0,0,00547685807736931,0,0,0,0,0,0,0,0,0,0,0,-0,0152577010267315,0,0,0,0,0,0,0,0,0,0,0,-0,20533752209202,0,0,0,0,0,0,0,0,0,0,0,-0,0662024710806384,0,0,0,0,0,0,0,0,0,0,0,-0,0981384898259293,0,0,0,0,0,0,0,0,0,0,0,-0,220419541347842,0,0,0,0,0,0,0,0,0,0,0,-0,122670192029087,0,0,0,0,0,0,0,0,0,0,0,-0,0878477928804385,0,0,0,0,0,0,0,0,0,0,0,-0,118477606170989,0,0,0,0,0,0,0,0,0,0,0,-0,101361092169158,0,0,0,0,0,0,0,0,0,0,0,-0,0850170195824043,0,0,0,0,0,0,0,0,0,0,0,-0,11863923738435,0,0,0,0,0,0,0,0,0,0,0,-0,0405882284274542,0,0,0,0,0,0,0,0,0,0,0,-0,189022568974382,0,0,0,0,0,0,0,0,0,0,0,-0,0620402941709205,0,0,0,0,0,0,0,0,0,0,0,-0,152049040707829,0,0,0,0,0,0,0,0,0,0,0,-0,152578260019012,0,0,0,0,0,0,0,0,0,0,0,-0,101989525235658,0,0,0,0,0,0,0,0,0,0,0,-0,0763601041582835,0,0,0,0,0,0,0,0,0,0,0,-0,13453321212654,0,0,0,0,0,0,0,0,0,0,0,-0,148432547887117,0,0,0,0,0,0,0,0,0,0,0,-0,0491674465625178,0,0,0,0,0,0,0,0,0,0,0,-0,118664216262989,0,0,0,0,0,0,0,0,0,0,0,-0,112599119725856,0,0,0,0,0,0,0,0,0,0,0,-0,04755643758938,0,0,0,0,0,0,0,0,0,0,0,-0,159848393210306,0,0,0,0,0,0,0,0,0,0,0,-0,12692880129291,0,0,0,0,0,0,0,0,0,0,0,-0,0694292438906292,0,0,0,0,0,0,0,0,0,0,0,-0,10104054420141,0,0,0,0,0,0,0,0,0,0,0,-0,0993607298322498,0,0,0,0,0,0,0,0,0,0,0,-0,16909768345323,0,0,0,0,0,0,0,0,0,0,0,-0,0720706440728975,0,0,0,0,0,0,0,0,0,0,0,-0,192396093857479,0,0,0,0,0,0,0,0,0,0,0,-0,0884772428926774,0,0,0,0,0,0,0,0,0,0,0,-0,121679732533654,0,0,0,0,0,0,0,0,0,0,0,-0,108156450092744,0,0,0,0,0,0,0,0,0,0,0,-0,113356512923215,0,0,0,0,0,0,0,0,0,0,0,-0,0980992944330731,0,0,0,0,0,0,0,0,0,0,0,-0,139011810922716,0,0,0,0,0,0,0,0,0,0,0,-0,107602759599584,0,0,0,0,0,0,0,0,0,0,0,-0,0470205375840902,0,0,0,0,0,0,0,0,0,0,0,-0,168493631243831,0,0,0,0,0,0,0,0,0,0,0,-0,0931388027284953,0,0,0,0,0,0,0,0,0,0,0,-0,0302452818923628,0,0,0,0,0,0,0,0,0,0,0,-0,202499321411694,0,0,0,0,0,0,0,0,0,0,0,-0,0698541052135638,0,0,0,0,0,0,0,0,0,0,0,-0,0770129817119417,0,0,0,0,0,0,0,0,0,0,0,-0,198340810962378,0,0,0,0,0,0,0,0,0,0,0,-0,0860928005249576,0,0,0,0,0,0,0,0,0,0,0,-0,0413575801741731,0,0,0,0,0,0,0,0,0,0,0,-0,222036654468116,0,0,0,0,0,0,0,0,0,0,0,-0,0755209075037402,0,0,0,0,0,0,0,0,0,0,0,-0,0462684381188022,0,0,0,0,0,0,0,0,0,0,0,-0,233740235146654,0,0,0,0,0,0,0,0,0,0,0,-0,0720095718695333,0,0,0,0,0,0,0,0,0,0,0,-0,047957910168183,0,0,0,0,0,0,0,0,0,0,0,-0,173717913399684,0,0,0,0,0,0,0,0,0,0,0,-0,0773604629474607,0,0,0,0,0,0,0,0,0,0,0,-0,0840979484274126,0,0,0,0,0,0,0,0,0,0,0,-0,138628789226602,0,0,0,0,0,0,0,0,0,0,0,-0,0823051076906273,0,0,0,0,0,0,0,0,0,0,0,-0,103859640226859,0,0,0,0,0,0,0,0,0,0,0,-0,0910768275219328,0,0,0,0,0,0,0,0,0,0,0,-0,121002200681402,0,0,0,0,0,0,0,0,0,0,0,-0,118791019819212,0,0,0,0,0,0,0,0,0,0,0,-0,0385861444211646,0,0,0,0,0,0,0,0,0,0,0,-0,186089169630524,0,0,0,0,0,0,0,0,0,0,0,-0,08056472417238,0,0,0,0,0,0,0,0,0,0,0,-0,0900414279774705,0,0,0,0,0,0,0,0,0,0,0,-0,167406941591999,0,0,0,0,0,0,0,0,0,0,0,-0,0923188642590661,0,0,0,0,0,0,0,0,0,0,0,-0,193559648870223,0,0,0,0,0,0,0,0,0,0,0,-0,0473104413291893,0,0,0,0,0,0,0,0,0,0,0,-0,0882454074118755,0,0,0,0,0,0,0,0,0,0,0,-0,164735502527497,0,0,0,0,0,0,0,0,0,0,0,-0,0859453333939675,0,0,0,0,0,0,0,0,0,0,0,-0,132880614317795,0,0,0,0,0,0,0,0,0,0,0,-0,169473968982824,0,0,0,0,0,0,0,0,0,0,0,-0,126733925375795,0,0,0,0,0,0,0,0,0,0,0,-0,0620355386267132,0,0,0,0,0,0,0,0,0,0,0,-0,0930527523207527,0,0,0,0,0,0,0,0,0,0,0,-0,0807472723744234,0,0,0,0,0,0,0,0,0,0,0,-0,159432827194761,0,0,0,0,0,0,0,0,0,0,0,-0,0821905850940522,0,0,0,0,0,0,0,0,0,0,0,-0,0917702639795202,0,0,0,0,0,0,0,0,0,0,0,-0,11877484911537,0,0,0,0,0,0,0,0,0,0,0,-0,172452333116007,0,0,0,0,0,0,0,0,0,0,0,-0,0885419343462244,0,0,0,0,0,0,0,0,0,0,0,-0,0655772587823227,0,0,0,0,0,0,0,0,0,0,0,-0,163958096733985,0,0,0,0,0,0,0,0,0,0,0,-0,0995695159842715,0,0,0,0,0,0,0,0,0,0,0,-0,0952131002785339,0,0,0,0,0,0,0,0,0,0,0,0,0696843547372485,0,0,0,0,0,0,0,0,0,0,0,0,190500390793864,0,0,0,0,0,0,0,0,0,0
